space,subspace,title,lang,description,code
mainframe,jcl/execucao,JCL 127 - Estrutura IF/THEN/ELSE em JCL,jcl,Controla passos com sintaxe mais legível do que COND em fluxos maiores. Variante 127.,"//IFEL127 JOB (ACCT),'IFEL 127',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//IFOK     IF (STEP1.RC = 0) THEN
//STEP2      EXEC PGM=PROGB
//ELSE       
//STEP3      EXEC PGM=PROGC
//ENDIF    ENDIF"
mainframe,jcl/procedures,JCL 128 - Chamada de PROC catalogada,jcl,Executa uma procedure reutilizável e sobrescreve parâmetros. Variante 128.,"//PROC128 JOB (ACCT),'PROC 128',CLASS=A,MSGCLASS=X
//ETAPA1   EXEC MINHAPRC,ARQENT=USER128.IN,ARQSAI=USER128.OUT"
mainframe,jcl/generico,JCL 129 - PROC in-stream com símbolo,jcl,Define uma PROC no próprio job usando parâmetros simbólicos. Variante 129.,"//INPR129 JOB (ACCT),'INPROC 129',CLASS=A,MSGCLASS=X
//MINIPROC PROC PGMN=IEFBR14
//PASSO1   EXEC PGM=&PGMN
//PEND
//STEP1    EXEC MINIPROC,PGMN=IDCAMS"
mainframe,jcl/dd,JCL 130 - Exemplo com DISP detalhado,jcl,Mostra intenção de uso e descarte em sucesso e falha. Variante 130.,"//DISP130 JOB (ACCT),'DISP 130',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//ARQENT   DD   DSN=CORP.BASE.CLIENTE,DISP=SHR
//ARQSAI   DD   DSN=USER130.SAIDA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(10,5),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=200,BLKSIZE=0)"
mainframe,jcl/basico,"JCL 131 - Exemplo de JOB com classe, msgclass e notificação",jcl,Mostra um esqueleto inicial de JOB com parâmetros comuns de execução. Variante 131.,"//JOB131   JOB (ACCT),'EXEMPLO 131',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//STEP1    EXEC PGM=IEFBR14
//DD1      DD   DSN=USER131.TEMP.FILE,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
mainframe,jcl/datasets,JCL 132 - Alocação de dataset com IEFBR14,jcl,Usa IEFBR14 apenas para alocar e catalogar um dataset físico. Variante 132.,"//ALOC132 JOB (ACCT),'ALLOC 132',CLASS=A,MSGCLASS=X,TYPRUN=HOLD,NOTIFY=&SYSUID
//ALLOC    EXEC PGM=IEFBR14
//ARQ1     DD   DSN=USER132.TEST.SEQ,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
mainframe,jcl/utilitarios,JCL 133 - SORT com campos posicionais,jcl,Ordena registros por uma chave simples usando DFSORT/SYNCSORT. Variante 133.,"//SORT133 JOB (ACCT),'SORT 133',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=SORT
//SORTIN   DD   DSN=USER133.INPUT,DISP=SHR
//SORTOUT  DD   DSN=USER133.OUTPUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=0)
//SYSIN    DD   *
  SORT FIELDS=(1,10,CH,A)
/*
//* Observação: variante 133 com foco em retorno e catalogação"
mainframe,jcl/utilitarios,JCL 134 - Cópia de PDS com IEBCOPY,jcl,Copia membros entre bibliotecas particionadas. Variante 134.,"//COPY134 JOB (ACCT),'COPY 134',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IEBCOPY
//SYSPRINT DD   SYSOUT=*
//SYSUT1   DD   DSN=USER134.SRC.PDS,DISP=SHR
//SYSUT2   DD   DSN=USER134.BKP.PDS,DISP=SHR
//SYSIN    DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
/*"
mainframe,jcl/utilitarios,JCL 135 - IDCAMS DEFINE CLUSTER,jcl,Cria um KSDS simples com chave e espaço inicial. Variante 135.,"//VSAM135 JOB (ACCT),'VSAM 135',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IDCAMS
//SYSPRINT DD   SYSOUT=*
//SYSIN    DD   *
  DEFINE CLUSTER(NAME(USER135.ARQ.KSDS) -
         INDEXED -
         KEYS(10 0) -
         RECORDSIZE(100 100) -
         FREESPACE(10 10) -
         CYLINDERS(1 1))
/*"
mainframe,jcl/execucao,JCL 136 - Uso de COND para pular step,jcl,Evita executar o step seguinte quando o RC atende a uma condição definida. Variante 136.,"//COND136 JOB (ACCT),'COND 136',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//STEP2    EXEC PGM=PROGB,COND=(4,LT,STEP1)
//STEPLIB  DD   DSN=USER.LOADLIB,DISP=SHR"
mainframe,jcl/execucao,JCL 137 - Estrutura IF/THEN/ELSE em JCL,jcl,Controla passos com sintaxe mais legível do que COND em fluxos maiores. Variante 137.,"//IFEL137 JOB (ACCT),'IFEL 137',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//IFOK     IF (STEP1.RC = 0) THEN
//STEP2      EXEC PGM=PROGB
//ELSE       
//STEP3      EXEC PGM=PROGC
//ENDIF    ENDIF"
mainframe,jcl/procedures,JCL 138 - Chamada de PROC catalogada,jcl,Executa uma procedure reutilizável e sobrescreve parâmetros. Variante 138.,"//PROC138 JOB (ACCT),'PROC 138',CLASS=A,MSGCLASS=X
//ETAPA1   EXEC MINHAPRC,ARQENT=USER138.IN,ARQSAI=USER138.OUT"
mainframe,jcl/generico,JCL 139 - PROC in-stream com símbolo,jcl,Define uma PROC no próprio job usando parâmetros simbólicos. Variante 139.,"//INPR139 JOB (ACCT),'INPROC 139',CLASS=A,MSGCLASS=X
//MINIPROC PROC PGMN=IEFBR14
//PASSO1   EXEC PGM=&PGMN
//PEND
//STEP1    EXEC MINIPROC,PGMN=IDCAMS"
mainframe,jcl/dd,JCL 140 - Exemplo com DISP detalhado,jcl,Mostra intenção de uso e descarte em sucesso e falha. Variante 140.,"//DISP140 JOB (ACCT),'DISP 140',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//ARQENT   DD   DSN=CORP.BASE.CLIENTE,DISP=SHR
//ARQSAI   DD   DSN=USER140.SAIDA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(10,5),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=200,BLKSIZE=0)
//* Observação: variante 140 com foco em retorno e catalogação"
mainframe,jcl/basico,"JCL 141 - Exemplo de JOB com classe, msgclass e notificação",jcl,Mostra um esqueleto inicial de JOB com parâmetros comuns de execução. Variante 141.,"//JOB141   JOB (ACCT),'EXEMPLO 141',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//STEP1    EXEC PGM=IEFBR14
//DD1      DD   DSN=USER141.TEMP.FILE,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
mainframe,jcl/datasets,JCL 142 - Alocação de dataset com IEFBR14,jcl,Usa IEFBR14 apenas para alocar e catalogar um dataset físico. Variante 142.,"//ALOC142 JOB (ACCT),'ALLOC 142',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC    EXEC PGM=IEFBR14
//ARQ1     DD   DSN=USER142.TEST.SEQ,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
mainframe,jcl/utilitarios,JCL 143 - SORT com campos posicionais,jcl,Ordena registros por uma chave simples usando DFSORT/SYNCSORT. Variante 143.,"//SORT143 JOB (ACCT),'SORT 143',CLASS=A,MSGCLASS=X,TYPRUN=HOLD
//STEP1    EXEC PGM=SORT
//SORTIN   DD   DSN=USER143.INPUT,DISP=SHR
//SORTOUT  DD   DSN=USER143.OUTPUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=0)
//SYSIN    DD   *
  SORT FIELDS=(1,10,CH,A)
/*"
mainframe,jcl/utilitarios,JCL 144 - Cópia de PDS com IEBCOPY,jcl,Copia membros entre bibliotecas particionadas. Variante 144.,"//COPY144 JOB (ACCT),'COPY 144',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IEBCOPY
//SYSPRINT DD   SYSOUT=*
//SYSUT1   DD   DSN=USER144.SRC.PDS,DISP=SHR
//SYSUT2   DD   DSN=USER144.BKP.PDS,DISP=SHR
//SYSIN    DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
/*"
mainframe,jcl/utilitarios,JCL 145 - IDCAMS DEFINE CLUSTER,jcl,Cria um KSDS simples com chave e espaço inicial. Variante 145.,"//VSAM145 JOB (ACCT),'VSAM 145',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IDCAMS
//SYSPRINT DD   SYSOUT=*
//SYSIN    DD   *
  DEFINE CLUSTER(NAME(USER145.ARQ.KSDS) -
         INDEXED -
         KEYS(10 0) -
         RECORDSIZE(100 100) -
         FREESPACE(10 10) -
         CYLINDERS(1 1))
/*"
mainframe,jcl/execucao,JCL 146 - Uso de COND para pular step,jcl,Evita executar o step seguinte quando o RC atende a uma condição definida. Variante 146.,"//COND146 JOB (ACCT),'COND 146',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//STEP2    EXEC PGM=PROGB,COND=(4,LT,STEP1)
//STEPLIB  DD   DSN=USER.LOADLIB,DISP=SHR"
mainframe,jcl/execucao,JCL 147 - Estrutura IF/THEN/ELSE em JCL,jcl,Controla passos com sintaxe mais legível do que COND em fluxos maiores. Variante 147.,"//IFEL147 JOB (ACCT),'IFEL 147',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//IFOK     IF (STEP1.RC = 0) THEN
//STEP2      EXEC PGM=PROGB
//ELSE       
//STEP3      EXEC PGM=PROGC
//ENDIF    ENDIF
//* Observação: variante 147 com foco em retorno e catalogação"
mainframe,jcl/procedures,JCL 148 - Chamada de PROC catalogada,jcl,Executa uma procedure reutilizável e sobrescreve parâmetros. Variante 148.,"//PROC148 JOB (ACCT),'PROC 148',CLASS=A,MSGCLASS=X
//ETAPA1   EXEC MINHAPRC,ARQENT=USER148.IN,ARQSAI=USER148.OUT"
mainframe,jcl/generico,JCL 149 - PROC in-stream com símbolo,jcl,Define uma PROC no próprio job usando parâmetros simbólicos. Variante 149.,"//INPR149 JOB (ACCT),'INPROC 149',CLASS=A,MSGCLASS=X
//MINIPROC PROC PGMN=IEFBR14
//PASSO1   EXEC PGM=&PGMN
//PEND
//STEP1    EXEC MINIPROC,PGMN=IDCAMS"
mainframe,jcl/dd,JCL 150 - Exemplo com DISP detalhado,jcl,Mostra intenção de uso e descarte em sucesso e falha. Variante 150.,"//DISP150 JOB (ACCT),'DISP 150',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//ARQENT   DD   DSN=CORP.BASE.CLIENTE,DISP=SHR
//ARQSAI   DD   DSN=USER150.SAIDA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(10,5),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=200,BLKSIZE=0)"
mainframe,jcl/basico,"JCL 151 - Exemplo de JOB com classe, msgclass e notificação",jcl,Mostra um esqueleto inicial de JOB com parâmetros comuns de execução. Variante 151.,"//JOB151   JOB (ACCT),'EXEMPLO 151',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//STEP1    EXEC PGM=IEFBR14
//DD1      DD   DSN=USER151.TEMP.FILE,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
mainframe,jcl/datasets,JCL 152 - Alocação de dataset com IEFBR14,jcl,Usa IEFBR14 apenas para alocar e catalogar um dataset físico. Variante 152.,"//ALOC152 JOB (ACCT),'ALLOC 152',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC    EXEC PGM=IEFBR14
//ARQ1     DD   DSN=USER152.TEST.SEQ,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
mainframe,jcl/utilitarios,JCL 153 - SORT com campos posicionais,jcl,Ordena registros por uma chave simples usando DFSORT/SYNCSORT. Variante 153.,"//SORT153 JOB (ACCT),'SORT 153',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=SORT
//SORTIN   DD   DSN=USER153.INPUT,DISP=SHR
//SORTOUT  DD   DSN=USER153.OUTPUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=0)
//SYSIN    DD   *
  SORT FIELDS=(1,10,CH,A)
/*"
mainframe,jcl/utilitarios,JCL 154 - Cópia de PDS com IEBCOPY,jcl,Copia membros entre bibliotecas particionadas. Variante 154.,"//COPY154 JOB (ACCT),'COPY 154',CLASS=A,MSGCLASS=X,TYPRUN=HOLD
//STEP1    EXEC PGM=IEBCOPY
//SYSPRINT DD   SYSOUT=*
//SYSUT1   DD   DSN=USER154.SRC.PDS,DISP=SHR
//SYSUT2   DD   DSN=USER154.BKP.PDS,DISP=SHR
//SYSIN    DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
/*
//* Observação: variante 154 com foco em retorno e catalogação"
mainframe,jcl/utilitarios,JCL 155 - IDCAMS DEFINE CLUSTER,jcl,Cria um KSDS simples com chave e espaço inicial. Variante 155.,"//VSAM155 JOB (ACCT),'VSAM 155',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IDCAMS
//SYSPRINT DD   SYSOUT=*
//SYSIN    DD   *
  DEFINE CLUSTER(NAME(USER155.ARQ.KSDS) -
         INDEXED -
         KEYS(10 0) -
         RECORDSIZE(100 100) -
         FREESPACE(10 10) -
         CYLINDERS(1 1))
/*"
mainframe,jcl/execucao,JCL 156 - Uso de COND para pular step,jcl,Evita executar o step seguinte quando o RC atende a uma condição definida. Variante 156.,"//COND156 JOB (ACCT),'COND 156',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//STEP2    EXEC PGM=PROGB,COND=(4,LT,STEP1)
//STEPLIB  DD   DSN=USER.LOADLIB,DISP=SHR"
mainframe,jcl/execucao,JCL 157 - Estrutura IF/THEN/ELSE em JCL,jcl,Controla passos com sintaxe mais legível do que COND em fluxos maiores. Variante 157.,"//IFEL157 JOB (ACCT),'IFEL 157',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//IFOK     IF (STEP1.RC = 0) THEN
//STEP2      EXEC PGM=PROGB
//ELSE       
//STEP3      EXEC PGM=PROGC
//ENDIF    ENDIF"
mainframe,jcl/procedures,JCL 158 - Chamada de PROC catalogada,jcl,Executa uma procedure reutilizável e sobrescreve parâmetros. Variante 158.,"//PROC158 JOB (ACCT),'PROC 158',CLASS=A,MSGCLASS=X
//ETAPA1   EXEC MINHAPRC,ARQENT=USER158.IN,ARQSAI=USER158.OUT"
mainframe,jcl/generico,JCL 159 - PROC in-stream com símbolo,jcl,Define uma PROC no próprio job usando parâmetros simbólicos. Variante 159.,"//INPR159 JOB (ACCT),'INPROC 159',CLASS=A,MSGCLASS=X
//MINIPROC PROC PGMN=IEFBR14
//PASSO1   EXEC PGM=&PGMN
//PEND
//STEP1    EXEC MINIPROC,PGMN=IDCAMS"
mainframe,jcl/dd,JCL 160 - Exemplo com DISP detalhado,jcl,Mostra intenção de uso e descarte em sucesso e falha. Variante 160.,"//DISP160 JOB (ACCT),'DISP 160',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//ARQENT   DD   DSN=CORP.BASE.CLIENTE,DISP=SHR
//ARQSAI   DD   DSN=USER160.SAIDA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(10,5),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=200,BLKSIZE=0)"
mainframe,jcl/basico,"JCL 161 - Exemplo de JOB com classe, msgclass e notificação",jcl,Mostra um esqueleto inicial de JOB com parâmetros comuns de execução. Variante 161.,"//JOB161   JOB (ACCT),'EXEMPLO 161',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//STEP1    EXEC PGM=IEFBR14
//DD1      DD   DSN=USER161.TEMP.FILE,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA
//* Observação: variante 161 com foco em retorno e catalogação"
mainframe,jcl/datasets,JCL 162 - Alocação de dataset com IEFBR14,jcl,Usa IEFBR14 apenas para alocar e catalogar um dataset físico. Variante 162.,"//ALOC162 JOB (ACCT),'ALLOC 162',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC    EXEC PGM=IEFBR14
//ARQ1     DD   DSN=USER162.TEST.SEQ,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
mainframe,jcl/utilitarios,JCL 163 - SORT com campos posicionais,jcl,Ordena registros por uma chave simples usando DFSORT/SYNCSORT. Variante 163.,"//SORT163 JOB (ACCT),'SORT 163',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=SORT
//SORTIN   DD   DSN=USER163.INPUT,DISP=SHR
//SORTOUT  DD   DSN=USER163.OUTPUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=0)
//SYSIN    DD   *
  SORT FIELDS=(1,10,CH,A)
/*"
mainframe,jcl/utilitarios,JCL 164 - Cópia de PDS com IEBCOPY,jcl,Copia membros entre bibliotecas particionadas. Variante 164.,"//COPY164 JOB (ACCT),'COPY 164',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IEBCOPY
//SYSPRINT DD   SYSOUT=*
//SYSUT1   DD   DSN=USER164.SRC.PDS,DISP=SHR
//SYSUT2   DD   DSN=USER164.BKP.PDS,DISP=SHR
//SYSIN    DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
/*"
mainframe,jcl/utilitarios,JCL 165 - IDCAMS DEFINE CLUSTER,jcl,Cria um KSDS simples com chave e espaço inicial. Variante 165.,"//VSAM165 JOB (ACCT),'VSAM 165',CLASS=A,MSGCLASS=X,TYPRUN=HOLD
//STEP1    EXEC PGM=IDCAMS
//SYSPRINT DD   SYSOUT=*
//SYSIN    DD   *
  DEFINE CLUSTER(NAME(USER165.ARQ.KSDS) -
         INDEXED -
         KEYS(10 0) -
         RECORDSIZE(100 100) -
         FREESPACE(10 10) -
         CYLINDERS(1 1))
/*"
mainframe,jcl/execucao,JCL 166 - Uso de COND para pular step,jcl,Evita executar o step seguinte quando o RC atende a uma condição definida. Variante 166.,"//COND166 JOB (ACCT),'COND 166',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//STEP2    EXEC PGM=PROGB,COND=(4,LT,STEP1)
//STEPLIB  DD   DSN=USER.LOADLIB,DISP=SHR"
mainframe,jcl/execucao,JCL 167 - Estrutura IF/THEN/ELSE em JCL,jcl,Controla passos com sintaxe mais legível do que COND em fluxos maiores. Variante 167.,"//IFEL167 JOB (ACCT),'IFEL 167',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//IFOK     IF (STEP1.RC = 0) THEN
//STEP2      EXEC PGM=PROGB
//ELSE       
//STEP3      EXEC PGM=PROGC
//ENDIF    ENDIF"
mainframe,jcl/procedures,JCL 168 - Chamada de PROC catalogada,jcl,Executa uma procedure reutilizável e sobrescreve parâmetros. Variante 168.,"//PROC168 JOB (ACCT),'PROC 168',CLASS=A,MSGCLASS=X
//ETAPA1   EXEC MINHAPRC,ARQENT=USER168.IN,ARQSAI=USER168.OUT
//* Observação: variante 168 com foco em retorno e catalogação"
mainframe,jcl/generico,JCL 169 - PROC in-stream com símbolo,jcl,Define uma PROC no próprio job usando parâmetros simbólicos. Variante 169.,"//INPR169 JOB (ACCT),'INPROC 169',CLASS=A,MSGCLASS=X
//MINIPROC PROC PGMN=IEFBR14
//PASSO1   EXEC PGM=&PGMN
//PEND
//STEP1    EXEC MINIPROC,PGMN=IDCAMS"
mainframe,jcl/dd,JCL 170 - Exemplo com DISP detalhado,jcl,Mostra intenção de uso e descarte em sucesso e falha. Variante 170.,"//DISP170 JOB (ACCT),'DISP 170',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//ARQENT   DD   DSN=CORP.BASE.CLIENTE,DISP=SHR
//ARQSAI   DD   DSN=USER170.SAIDA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(10,5),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=200,BLKSIZE=0)"
mainframe,jcl/basico,"JCL 171 - Exemplo de JOB com classe, msgclass e notificação",jcl,Mostra um esqueleto inicial de JOB com parâmetros comuns de execução. Variante 171.,"//JOB171   JOB (ACCT),'EXEMPLO 171',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//STEP1    EXEC PGM=IEFBR14
//DD1      DD   DSN=USER171.TEMP.FILE,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
mainframe,jcl/datasets,JCL 172 - Alocação de dataset com IEFBR14,jcl,Usa IEFBR14 apenas para alocar e catalogar um dataset físico. Variante 172.,"//ALOC172 JOB (ACCT),'ALLOC 172',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC    EXEC PGM=IEFBR14
//ARQ1     DD   DSN=USER172.TEST.SEQ,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
mainframe,jcl/utilitarios,JCL 173 - SORT com campos posicionais,jcl,Ordena registros por uma chave simples usando DFSORT/SYNCSORT. Variante 173.,"//SORT173 JOB (ACCT),'SORT 173',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=SORT
//SORTIN   DD   DSN=USER173.INPUT,DISP=SHR
//SORTOUT  DD   DSN=USER173.OUTPUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=0)
//SYSIN    DD   *
  SORT FIELDS=(1,10,CH,A)
/*"
mainframe,jcl/utilitarios,JCL 174 - Cópia de PDS com IEBCOPY,jcl,Copia membros entre bibliotecas particionadas. Variante 174.,"//COPY174 JOB (ACCT),'COPY 174',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IEBCOPY
//SYSPRINT DD   SYSOUT=*
//SYSUT1   DD   DSN=USER174.SRC.PDS,DISP=SHR
//SYSUT2   DD   DSN=USER174.BKP.PDS,DISP=SHR
//SYSIN    DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
/*"
mainframe,jcl/utilitarios,JCL 175 - IDCAMS DEFINE CLUSTER,jcl,Cria um KSDS simples com chave e espaço inicial. Variante 175.,"//VSAM175 JOB (ACCT),'VSAM 175',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=IDCAMS
//SYSPRINT DD   SYSOUT=*
//SYSIN    DD   *
  DEFINE CLUSTER(NAME(USER175.ARQ.KSDS) -
         INDEXED -
         KEYS(10 0) -
         RECORDSIZE(100 100) -
         FREESPACE(10 10) -
         CYLINDERS(1 1))
/*
//* Observação: variante 175 com foco em retorno e catalogação"
mainframe,jcl/execucao,JCL 176 - Uso de COND para pular step,jcl,Evita executar o step seguinte quando o RC atende a uma condição definida. Variante 176.,"//COND176 JOB (ACCT),'COND 176',CLASS=A,MSGCLASS=X,TYPRUN=HOLD
//STEP1    EXEC PGM=PROGA
//STEP2    EXEC PGM=PROGB,COND=(4,LT,STEP1)
//STEPLIB  DD   DSN=USER.LOADLIB,DISP=SHR"
mainframe,jcl/execucao,JCL 177 - Estrutura IF/THEN/ELSE em JCL,jcl,Controla passos com sintaxe mais legível do que COND em fluxos maiores. Variante 177.,"//IFEL177 JOB (ACCT),'IFEL 177',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//IFOK     IF (STEP1.RC = 0) THEN
//STEP2      EXEC PGM=PROGB
//ELSE       
//STEP3      EXEC PGM=PROGC
//ENDIF    ENDIF"
mainframe,jcl/procedures,JCL 178 - Chamada de PROC catalogada,jcl,Executa uma procedure reutilizável e sobrescreve parâmetros. Variante 178.,"//PROC178 JOB (ACCT),'PROC 178',CLASS=A,MSGCLASS=X
//ETAPA1   EXEC MINHAPRC,ARQENT=USER178.IN,ARQSAI=USER178.OUT"
mainframe,jcl/generico,JCL 179 - PROC in-stream com símbolo,jcl,Define uma PROC no próprio job usando parâmetros simbólicos. Variante 179.,"//INPR179 JOB (ACCT),'INPROC 179',CLASS=A,MSGCLASS=X
//MINIPROC PROC PGMN=IEFBR14
//PASSO1   EXEC PGM=&PGMN
//PEND
//STEP1    EXEC MINIPROC,PGMN=IDCAMS"
mainframe,jcl/dd,JCL 180 - Exemplo com DISP detalhado,jcl,Mostra intenção de uso e descarte em sucesso e falha. Variante 180.,"//DISP180 JOB (ACCT),'DISP 180',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=PROGA
//ARQENT   DD   DSN=CORP.BASE.CLIENTE,DISP=SHR
//ARQSAI   DD   DSN=USER180.SAIDA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(10,5),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=200,BLKSIZE=0)"
mainframe,jcl/basico,"JCL 181 - Exemplo de JOB com classe, msgclass e notificação",jcl,Mostra um esqueleto inicial de JOB com parâmetros comuns de execução. Variante 181.,"//JOB181   JOB (ACCT),'EXEMPLO 181',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//STEP1    EXEC PGM=IEFBR14
//DD1      DD   DSN=USER181.TEMP.FILE,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
mainframe,jcl/datasets,JCL 182 - Alocação de dataset com IEFBR14,jcl,Usa IEFBR14 apenas para alocar e catalogar um dataset físico. Variante 182.,"//ALOC182 JOB (ACCT),'ALLOC 182',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC    EXEC PGM=IEFBR14
//ARQ1     DD   DSN=USER182.TEST.SEQ,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA
//* Observação: variante 182 com foco em retorno e catalogação"
mainframe,jcl/utilitarios,JCL 183 - SORT com campos posicionais,jcl,Ordena registros por uma chave simples usando DFSORT/SYNCSORT. Variante 183.,"//SORT183 JOB (ACCT),'SORT 183',CLASS=A,MSGCLASS=X
//STEP1    EXEC PGM=SORT
//SORTIN   DD   DSN=USER183.INPUT,DISP=SHR
//SORTOUT  DD   DSN=USER183.OUTPUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=0)
//SYSIN    DD   *
  SORT FIELDS=(1,10,CH,A)
/*"
