kind,space,subspace,spaceIcon,subspaceIcon,title,prompt,modelAnswer
exercise,Mainframe,Assembly,🖥️,⚙️,Assembly 096 - Revisão técnica: S0C4,Revise o conceito 'S0C4' e responda: Que situações comuns levam a S0C4 em assembler?,"Endereço inválido, ponteiro nulo/errado, base register incorreto ou acesso fora da área endereçável."
exercise,Mainframe,Assembly,🖥️,⚙️,Assembly 097 - Leitura de mapa,"Por que o mapa de compilação ou listagem é útil para depurar assembler? Dê uma resposta objetiva, como se estivesse explicando para um revisor técnico.","Ajuda a correlacionar deslocamentos, labels, registradores base e instruções executadas."
exercise,Mainframe,Assembly,🖥️,⚙️,Assembly 098 - Análise de conceito: Endereçamento,"Em um exercício prático de z/OS, você precisa lidar com o tema 'Endereçamento'. Explique a diferença entre endereçamento imediato, registrador e memória em termos práticos.",Imediato usa literal embutido; registrador usa valor já carregado; memória depende de endereço resolvido em tempo de execução.
exercise,Mainframe,Assembly,🖥️,⚙️,Assembly 099 - Troubleshooting: Loop com compare,"Durante o troubleshooting de uma rotina assembler, surgiu o tópico 'Loop com compare'. Como montar um loop que percorra registros até encontrar um código X'FF' de fim lógico?","Ler byte/campo, comparar com literal, desviar para fim se encontrar, senão avançar ponteiro e repetir."
exercise,Mainframe,Assembly,🖥️,⚙️,Assembly 100 - Revisão técnica: Integração com COBOL,"Revise o conceito 'Integração com COBOL' e responda: Em uma chamada entre COBOL e assembler, o que você verificaria primeiro ao depurar parâmetros?","Ordem e formato dos parâmetros, convenção de passagem, tamanhos dos campos e endereço recebido em R1."
exercise,Mainframe,REXX,🖥️,🤖,REXX 001 - ARG,Explique como ARG ou PARSE ARG pode ser usado para receber parâmetros em um exec REXX. Responda pensando em automação operacional no z/OS.,"PARSE ARG separa os argumentos de entrada em variáveis, facilitando tratamento posicional."
exercise,Mainframe,REXX,🖥️,🤖,REXX 002 - Análise: Stems,Você está escrevendo um exec sobre 'Stems'. O que são variáveis stem em REXX e quando elas são úteis?,"Stems funcionam como coleções indexadas; são úteis para listas, linhas lidas e estruturas simples."
exercise,Mainframe,REXX,🖥️,🤖,REXX 003 - Troubleshooting: DO loop,"Durante o diagnóstico de um exec, apareceu o conceito 'DO loop'. Mostre o raciocínio de um DO i = 1 TO 10 em REXX.",O loop percorre valores sequenciais e executa o bloco até o limite definido.
exercise,Mainframe,REXX,🖥️,🤖,REXX 004 - Prática guiada: IF/THEN/ELSE,"Em uma revisão prática, explique 'IF/THEN/ELSE'. Quando o uso de IF/THEN/ELSE é suficiente e quando você pensaria em SELECT/WHEN?",IF atende decisões simples; SELECT/WHEN fica melhor para múltiplas condições mutuamente exclusivas.
exercise,Mainframe,REXX,🖥️,🤖,REXX 005 - ADDRESS TSO,Para que serve ADDRESS TSO em um exec REXX? Responda pensando em automação operacional no z/OS.,Direciona comandos subsequentes para o ambiente TSO.
exercise,Mainframe,REXX,🖥️,🤖,REXX 006 - Análise: ADDRESS ISPEXEC,Você está escrevendo um exec sobre 'ADDRESS ISPEXEC'. Qual é o papel de ADDRESS ISPEXEC em automações de painel ou dataset?,"Permite chamar serviços ISPF, como browse, edit, alocação lógica e gestão de painéis."
exercise,Mainframe,REXX,🖥️,🤖,REXX 007 - Troubleshooting: EXECIO,"Durante o diagnóstico de um exec, apareceu o conceito 'EXECIO'. Como EXECIO ajuda a ler ou gravar datasets em REXX?",EXECIO lê e grava registros de datasets ou filas para stems e vice-versa.
exercise,Mainframe,REXX,🖥️,🤖,REXX 008 - Prática guiada: SYSDSN,"Em uma revisão prática, explique 'SYSDSN'. Como SYSDSN pode ser usado antes de processar um dataset?","Serve para testar se o dataset existe e se está disponível, evitando erro operacional."
exercise,Mainframe,REXX,🖥️,🤖,REXX 009 - LISTDSI,Quando LISTDSI é mais útil do que um teste simples de existência? Responda pensando em automação operacional no z/OS.,"Quando é preciso obter atributos do dataset, como organização, LRECL e alocação."
exercise,Mainframe,REXX,🖥️,🤖,REXX 010 - Análise: OUTTRAP,Você está escrevendo um exec sobre 'OUTTRAP'. Para que serve OUTTRAP em automações operacionais?,Captura a saída textual de comandos em variáveis REXX para posterior análise.
exercise,Mainframe,REXX,🖥️,🤖,REXX 011 - Troubleshooting: RC,"Durante o diagnóstico de um exec, apareceu o conceito 'RC'. Como o RC deve ser tratado após um comando TSO ou ISPF?","Deve ser validado imediatamente para decidir continuidade, erro ou tratamento alternativo."
exercise,Mainframe,REXX,🖥️,🤖,REXX 012 - Prática guiada: SIGNAL e CALL,"Em uma revisão prática, explique 'SIGNAL e CALL'. Diferencie o uso de CALL e SIGNAL em controle de fluxo.","CALL invoca rotinas e retorna; SIGNAL desvia o fluxo de forma mais brusca, útil com cuidado."
exercise,Mainframe,REXX,🖥️,🤖,REXX 013 - PARSE VAR,Quando PARSE VAR é útil no tratamento de saída de comandos? Responda pensando em automação operacional no z/OS.,Quando a saída textual precisa ser quebrada em partes com base em posição ou delimitadores.
exercise,Mainframe,REXX,🖥️,🤖,REXX 014 - Análise: UPPER,Você está escrevendo um exec sobre 'UPPER'. Por que UPPER pode ser importante em scripts de operação?,Padroniza comparações e evita falhas por diferença entre maiúsculas e minúsculas.
exercise,Mainframe,REXX,🖥️,🤖,REXX 015 - Troubleshooting: QUEUED,"Durante o diagnóstico de um exec, apareceu o conceito 'QUEUED'. Como filas internas e QUEUED podem aparecer em um script REXX?",REXX permite empilhar linhas em stack/queue e consultar quantas entradas aguardam processamento.
exercise,Mainframe,REXX,🖥️,🤖,REXX 016 - Prática guiada: TSO ALLOC,"Em uma revisão prática, explique 'TSO ALLOC'. Cite um caso prático de ALLOC em REXX.",Alocar dataset temporário ou associar DDNAME antes de chamar utilitário ou EXECIO.
exercise,Mainframe,REXX,🖥️,🤖,REXX 017 - FREE FI,Por que liberar alocação é importante após uso de arquivos? Responda pensando em automação operacional no z/OS.,"Evita retenções desnecessárias, conflitos de DDNAME e sujeira operacional."
exercise,Mainframe,REXX,🖥️,🤖,REXX 018 - Análise: Subrotinas,Você está escrevendo um exec sobre 'Subrotinas'. Como organizar um exec REXX com subrotinas de validação e processamento?,"Separando responsabilidades em labels chamados por CALL, deixando o fluxo principal legível."
exercise,Mainframe,REXX,🖥️,🤖,REXX 019 - Troubleshooting: Debug simples,"Durante o diagnóstico de um exec, apareceu o conceito 'Debug simples'. Como exibir variáveis de forma controlada durante debug de REXX?",Usando SAY em pontos-chave ou habilitando rastreamento com TRACE.
exercise,Mainframe,REXX,🖥️,🤖,REXX 020 - Prática guiada: TRACE,"Em uma revisão prática, explique 'TRACE'. Quando TRACE é útil e qual o cuidado ao ativá-lo em produção?","Ajuda a seguir a execução passo a passo, mas pode poluir saída e expor detalhes demais."
exercise,Mainframe,REXX,🖥️,🤖,REXX 021 - ISPF LM services,"Em alto nível, para que servem serviços LM do ISPF em REXX? Responda pensando em automação operacional no z/OS.","Gerenciam listas, membros e bibliotecas de forma estruturada dentro do ISPF."
exercise,Mainframe,REXX,🖥️,🤖,REXX 022 - Análise: Automação de spool,Você está escrevendo um exec sobre 'Automação de spool'. Como REXX pode apoiar uma rotina operacional de checagem de jobs?,"Executando comandos TSO/SDSF, capturando saídas e gerando alertas ou relatórios."
exercise,Mainframe,REXX,🖥️,🤖,REXX 023 - Troubleshooting: Validação de dataset,"Durante o diagnóstico de um exec, apareceu o conceito 'Validação de dataset'. Descreva um fluxo simples para validar dataset antes de submitar job.","Checar existência, atributos mínimos, conteúdo esperado e só então seguir para submit."
exercise,Mainframe,REXX,🖥️,🤖,REXX 024 - Prática guiada: Leitura de parâmetros,"Em uma revisão prática, explique 'Leitura de parâmetros'. Como tratar parâmetros opcionais em um exec REXX?",Lendo argumentos com PARSE ARG e atribuindo defaults quando vierem vazios.
exercise,Mainframe,REXX,🖥️,🤖,REXX 025 - Integração com lab,"Em um lab com Zowe e z/OS, que tipo de automação REXX faz sentido? Responda pensando em automação operacional no z/OS.","Validação de datasets, preparo de ambiente, consultas operacionais e apoio a reprocessamento."
exercise,Mainframe,REXX,🖥️,🤖,REXX 026 - Análise: ARG,Você está escrevendo um exec sobre 'ARG'. Explique como ARG ou PARSE ARG pode ser usado para receber parâmetros em um exec REXX.,"PARSE ARG separa os argumentos de entrada em variáveis, facilitando tratamento posicional."
exercise,Mainframe,REXX,🖥️,🤖,REXX 027 - Troubleshooting: Stems,"Durante o diagnóstico de um exec, apareceu o conceito 'Stems'. O que são variáveis stem em REXX e quando elas são úteis?","Stems funcionam como coleções indexadas; são úteis para listas, linhas lidas e estruturas simples."
exercise,Mainframe,REXX,🖥️,🤖,REXX 028 - Prática guiada: DO loop,"Em uma revisão prática, explique 'DO loop'. Mostre o raciocínio de um DO i = 1 TO 10 em REXX.",O loop percorre valores sequenciais e executa o bloco até o limite definido.
exercise,Mainframe,REXX,🖥️,🤖,REXX 029 - IF/THEN/ELSE,Quando o uso de IF/THEN/ELSE é suficiente e quando você pensaria em SELECT/WHEN? Responda pensando em automação operacional no z/OS.,IF atende decisões simples; SELECT/WHEN fica melhor para múltiplas condições mutuamente exclusivas.
exercise,Mainframe,REXX,🖥️,🤖,REXX 030 - Análise: ADDRESS TSO,Você está escrevendo um exec sobre 'ADDRESS TSO'. Para que serve ADDRESS TSO em um exec REXX?,Direciona comandos subsequentes para o ambiente TSO.
exercise,Mainframe,REXX,🖥️,🤖,REXX 031 - Troubleshooting: ADDRESS ISPEXEC,"Durante o diagnóstico de um exec, apareceu o conceito 'ADDRESS ISPEXEC'. Qual é o papel de ADDRESS ISPEXEC em automações de painel ou dataset?","Permite chamar serviços ISPF, como browse, edit, alocação lógica e gestão de painéis."
exercise,Mainframe,REXX,🖥️,🤖,REXX 032 - Prática guiada: EXECIO,"Em uma revisão prática, explique 'EXECIO'. Como EXECIO ajuda a ler ou gravar datasets em REXX?",EXECIO lê e grava registros de datasets ou filas para stems e vice-versa.
exercise,Mainframe,REXX,🖥️,🤖,REXX 033 - SYSDSN,Como SYSDSN pode ser usado antes de processar um dataset? Responda pensando em automação operacional no z/OS.,"Serve para testar se o dataset existe e se está disponível, evitando erro operacional."
exercise,Mainframe,REXX,🖥️,🤖,REXX 034 - Análise: LISTDSI,Você está escrevendo um exec sobre 'LISTDSI'. Quando LISTDSI é mais útil do que um teste simples de existência?,"Quando é preciso obter atributos do dataset, como organização, LRECL e alocação."
exercise,Mainframe,REXX,🖥️,🤖,REXX 035 - Troubleshooting: OUTTRAP,"Durante o diagnóstico de um exec, apareceu o conceito 'OUTTRAP'. Para que serve OUTTRAP em automações operacionais?",Captura a saída textual de comandos em variáveis REXX para posterior análise.
exercise,Mainframe,REXX,🖥️,🤖,REXX 036 - Prática guiada: RC,"Em uma revisão prática, explique 'RC'. Como o RC deve ser tratado após um comando TSO ou ISPF?","Deve ser validado imediatamente para decidir continuidade, erro ou tratamento alternativo."
exercise,Mainframe,REXX,🖥️,🤖,REXX 037 - SIGNAL e CALL,Diferencie o uso de CALL e SIGNAL em controle de fluxo. Responda pensando em automação operacional no z/OS.,"CALL invoca rotinas e retorna; SIGNAL desvia o fluxo de forma mais brusca, útil com cuidado."
exercise,Mainframe,REXX,🖥️,🤖,REXX 038 - Análise: PARSE VAR,Você está escrevendo um exec sobre 'PARSE VAR'. Quando PARSE VAR é útil no tratamento de saída de comandos?,Quando a saída textual precisa ser quebrada em partes com base em posição ou delimitadores.
exercise,Mainframe,REXX,🖥️,🤖,REXX 039 - Troubleshooting: UPPER,"Durante o diagnóstico de um exec, apareceu o conceito 'UPPER'. Por que UPPER pode ser importante em scripts de operação?",Padroniza comparações e evita falhas por diferença entre maiúsculas e minúsculas.
exercise,Mainframe,REXX,🖥️,🤖,REXX 040 - Prática guiada: QUEUED,"Em uma revisão prática, explique 'QUEUED'. Como filas internas e QUEUED podem aparecer em um script REXX?",REXX permite empilhar linhas em stack/queue e consultar quantas entradas aguardam processamento.
exercise,Mainframe,REXX,🖥️,🤖,REXX 041 - TSO ALLOC,Cite um caso prático de ALLOC em REXX. Responda pensando em automação operacional no z/OS.,Alocar dataset temporário ou associar DDNAME antes de chamar utilitário ou EXECIO.
exercise,Mainframe,REXX,🖥️,🤖,REXX 042 - Análise: FREE FI,Você está escrevendo um exec sobre 'FREE FI'. Por que liberar alocação é importante após uso de arquivos?,"Evita retenções desnecessárias, conflitos de DDNAME e sujeira operacional."
exercise,Mainframe,REXX,🖥️,🤖,REXX 043 - Troubleshooting: Subrotinas,"Durante o diagnóstico de um exec, apareceu o conceito 'Subrotinas'. Como organizar um exec REXX com subrotinas de validação e processamento?","Separando responsabilidades em labels chamados por CALL, deixando o fluxo principal legível."
exercise,Mainframe,REXX,🖥️,🤖,REXX 044 - Prática guiada: Debug simples,"Em uma revisão prática, explique 'Debug simples'. Como exibir variáveis de forma controlada durante debug de REXX?",Usando SAY em pontos-chave ou habilitando rastreamento com TRACE.
exercise,Mainframe,REXX,🖥️,🤖,REXX 045 - TRACE,Quando TRACE é útil e qual o cuidado ao ativá-lo em produção? Responda pensando em automação operacional no z/OS.,"Ajuda a seguir a execução passo a passo, mas pode poluir saída e expor detalhes demais."
exercise,Mainframe,REXX,🖥️,🤖,REXX 046 - Análise: ISPF LM services,"Você está escrevendo um exec sobre 'ISPF LM services'. Em alto nível, para que servem serviços LM do ISPF em REXX?","Gerenciam listas, membros e bibliotecas de forma estruturada dentro do ISPF."
exercise,Mainframe,REXX,🖥️,🤖,REXX 047 - Troubleshooting: Automação de spool,"Durante o diagnóstico de um exec, apareceu o conceito 'Automação de spool'. Como REXX pode apoiar uma rotina operacional de checagem de jobs?","Executando comandos TSO/SDSF, capturando saídas e gerando alertas ou relatórios."
exercise,Mainframe,REXX,🖥️,🤖,REXX 048 - Prática guiada: Validação de dataset,"Em uma revisão prática, explique 'Validação de dataset'. Descreva um fluxo simples para validar dataset antes de submitar job.","Checar existência, atributos mínimos, conteúdo esperado e só então seguir para submit."
exercise,Mainframe,REXX,🖥️,🤖,REXX 049 - Leitura de parâmetros,Como tratar parâmetros opcionais em um exec REXX? Responda pensando em automação operacional no z/OS.,Lendo argumentos com PARSE ARG e atribuindo defaults quando vierem vazios.
exercise,Mainframe,REXX,🖥️,🤖,REXX 050 - Análise: Integração com lab,"Você está escrevendo um exec sobre 'Integração com lab'. Em um lab com Zowe e z/OS, que tipo de automação REXX faz sentido?","Validação de datasets, preparo de ambiente, consultas operacionais e apoio a reprocessamento."
exercise,Mainframe,REXX,🖥️,🤖,REXX 051 - Troubleshooting: ARG,"Durante o diagnóstico de um exec, apareceu o conceito 'ARG'. Explique como ARG ou PARSE ARG pode ser usado para receber parâmetros em um exec REXX.","PARSE ARG separa os argumentos de entrada em variáveis, facilitando tratamento posicional."
exercise,Mainframe,REXX,🖥️,🤖,REXX 052 - Prática guiada: Stems,"Em uma revisão prática, explique 'Stems'. O que são variáveis stem em REXX e quando elas são úteis?","Stems funcionam como coleções indexadas; são úteis para listas, linhas lidas e estruturas simples."
exercise,Mainframe,REXX,🖥️,🤖,REXX 053 - DO loop,Mostre o raciocínio de um DO i = 1 TO 10 em REXX. Responda pensando em automação operacional no z/OS.,O loop percorre valores sequenciais e executa o bloco até o limite definido.
exercise,Mainframe,REXX,🖥️,🤖,REXX 054 - Análise: IF/THEN/ELSE,Você está escrevendo um exec sobre 'IF/THEN/ELSE'. Quando o uso de IF/THEN/ELSE é suficiente e quando você pensaria em SELECT/WHEN?,IF atende decisões simples; SELECT/WHEN fica melhor para múltiplas condições mutuamente exclusivas.
exercise,Mainframe,REXX,🖥️,🤖,REXX 055 - Troubleshooting: ADDRESS TSO,"Durante o diagnóstico de um exec, apareceu o conceito 'ADDRESS TSO'. Para que serve ADDRESS TSO em um exec REXX?",Direciona comandos subsequentes para o ambiente TSO.
exercise,Mainframe,REXX,🖥️,🤖,REXX 056 - Prática guiada: ADDRESS ISPEXEC,"Em uma revisão prática, explique 'ADDRESS ISPEXEC'. Qual é o papel de ADDRESS ISPEXEC em automações de painel ou dataset?","Permite chamar serviços ISPF, como browse, edit, alocação lógica e gestão de painéis."
exercise,Mainframe,REXX,🖥️,🤖,REXX 057 - EXECIO,Como EXECIO ajuda a ler ou gravar datasets em REXX? Responda pensando em automação operacional no z/OS.,EXECIO lê e grava registros de datasets ou filas para stems e vice-versa.
exercise,Mainframe,REXX,🖥️,🤖,REXX 058 - Análise: SYSDSN,Você está escrevendo um exec sobre 'SYSDSN'. Como SYSDSN pode ser usado antes de processar um dataset?,"Serve para testar se o dataset existe e se está disponível, evitando erro operacional."
exercise,Mainframe,REXX,🖥️,🤖,REXX 059 - Troubleshooting: LISTDSI,"Durante o diagnóstico de um exec, apareceu o conceito 'LISTDSI'. Quando LISTDSI é mais útil do que um teste simples de existência?","Quando é preciso obter atributos do dataset, como organização, LRECL e alocação."
exercise,Mainframe,REXX,🖥️,🤖,REXX 060 - Prática guiada: OUTTRAP,"Em uma revisão prática, explique 'OUTTRAP'. Para que serve OUTTRAP em automações operacionais?",Captura a saída textual de comandos em variáveis REXX para posterior análise.
exercise,Mainframe,REXX,🖥️,🤖,REXX 061 - RC,Como o RC deve ser tratado após um comando TSO ou ISPF? Responda pensando em automação operacional no z/OS.,"Deve ser validado imediatamente para decidir continuidade, erro ou tratamento alternativo."
exercise,Mainframe,REXX,🖥️,🤖,REXX 062 - Análise: SIGNAL e CALL,Você está escrevendo um exec sobre 'SIGNAL e CALL'. Diferencie o uso de CALL e SIGNAL em controle de fluxo.,"CALL invoca rotinas e retorna; SIGNAL desvia o fluxo de forma mais brusca, útil com cuidado."
exercise,Mainframe,REXX,🖥️,🤖,REXX 063 - Troubleshooting: PARSE VAR,"Durante o diagnóstico de um exec, apareceu o conceito 'PARSE VAR'. Quando PARSE VAR é útil no tratamento de saída de comandos?",Quando a saída textual precisa ser quebrada em partes com base em posição ou delimitadores.
exercise,Mainframe,REXX,🖥️,🤖,REXX 064 - Prática guiada: UPPER,"Em uma revisão prática, explique 'UPPER'. Por que UPPER pode ser importante em scripts de operação?",Padroniza comparações e evita falhas por diferença entre maiúsculas e minúsculas.
exercise,Mainframe,REXX,🖥️,🤖,REXX 065 - QUEUED,Como filas internas e QUEUED podem aparecer em um script REXX? Responda pensando em automação operacional no z/OS.,REXX permite empilhar linhas em stack/queue e consultar quantas entradas aguardam processamento.
exercise,Mainframe,REXX,🖥️,🤖,REXX 066 - Análise: TSO ALLOC,Você está escrevendo um exec sobre 'TSO ALLOC'. Cite um caso prático de ALLOC em REXX.,Alocar dataset temporário ou associar DDNAME antes de chamar utilitário ou EXECIO.
exercise,Mainframe,REXX,🖥️,🤖,REXX 067 - Troubleshooting: FREE FI,"Durante o diagnóstico de um exec, apareceu o conceito 'FREE FI'. Por que liberar alocação é importante após uso de arquivos?","Evita retenções desnecessárias, conflitos de DDNAME e sujeira operacional."
exercise,Mainframe,REXX,🖥️,🤖,REXX 068 - Prática guiada: Subrotinas,"Em uma revisão prática, explique 'Subrotinas'. Como organizar um exec REXX com subrotinas de validação e processamento?","Separando responsabilidades em labels chamados por CALL, deixando o fluxo principal legível."
exercise,Mainframe,REXX,🖥️,🤖,REXX 069 - Debug simples,Como exibir variáveis de forma controlada durante debug de REXX? Responda pensando em automação operacional no z/OS.,Usando SAY em pontos-chave ou habilitando rastreamento com TRACE.
exercise,Mainframe,REXX,🖥️,🤖,REXX 070 - Análise: TRACE,Você está escrevendo um exec sobre 'TRACE'. Quando TRACE é útil e qual o cuidado ao ativá-lo em produção?,"Ajuda a seguir a execução passo a passo, mas pode poluir saída e expor detalhes demais."
exercise,Mainframe,REXX,🖥️,🤖,REXX 071 - Troubleshooting: ISPF LM services,"Durante o diagnóstico de um exec, apareceu o conceito 'ISPF LM services'. Em alto nível, para que servem serviços LM do ISPF em REXX?","Gerenciam listas, membros e bibliotecas de forma estruturada dentro do ISPF."
exercise,Mainframe,REXX,🖥️,🤖,REXX 072 - Prática guiada: Automação de spool,"Em uma revisão prática, explique 'Automação de spool'. Como REXX pode apoiar uma rotina operacional de checagem de jobs?","Executando comandos TSO/SDSF, capturando saídas e gerando alertas ou relatórios."
exercise,Mainframe,REXX,🖥️,🤖,REXX 073 - Validação de dataset,Descreva um fluxo simples para validar dataset antes de submitar job. Responda pensando em automação operacional no z/OS.,"Checar existência, atributos mínimos, conteúdo esperado e só então seguir para submit."
exercise,Mainframe,REXX,🖥️,🤖,REXX 074 - Análise: Leitura de parâmetros,Você está escrevendo um exec sobre 'Leitura de parâmetros'. Como tratar parâmetros opcionais em um exec REXX?,Lendo argumentos com PARSE ARG e atribuindo defaults quando vierem vazios.
exercise,Mainframe,REXX,🖥️,🤖,REXX 075 - Troubleshooting: Integração com lab,"Durante o diagnóstico de um exec, apareceu o conceito 'Integração com lab'. Em um lab com Zowe e z/OS, que tipo de automação REXX faz sentido?","Validação de datasets, preparo de ambiente, consultas operacionais e apoio a reprocessamento."
exercise,Mainframe,REXX,🖥️,🤖,REXX 076 - Prática guiada: ARG,"Em uma revisão prática, explique 'ARG'. Explique como ARG ou PARSE ARG pode ser usado para receber parâmetros em um exec REXX.","PARSE ARG separa os argumentos de entrada em variáveis, facilitando tratamento posicional."
exercise,Mainframe,REXX,🖥️,🤖,REXX 077 - Stems,O que são variáveis stem em REXX e quando elas são úteis? Responda pensando em automação operacional no z/OS.,"Stems funcionam como coleções indexadas; são úteis para listas, linhas lidas e estruturas simples."
exercise,Mainframe,REXX,🖥️,🤖,REXX 078 - Análise: DO loop,Você está escrevendo um exec sobre 'DO loop'. Mostre o raciocínio de um DO i = 1 TO 10 em REXX.,O loop percorre valores sequenciais e executa o bloco até o limite definido.
exercise,Mainframe,REXX,🖥️,🤖,REXX 079 - Troubleshooting: IF/THEN/ELSE,"Durante o diagnóstico de um exec, apareceu o conceito 'IF/THEN/ELSE'. Quando o uso de IF/THEN/ELSE é suficiente e quando você pensaria em SELECT/WHEN?",IF atende decisões simples; SELECT/WHEN fica melhor para múltiplas condições mutuamente exclusivas.
exercise,Mainframe,REXX,🖥️,🤖,REXX 080 - Prática guiada: ADDRESS TSO,"Em uma revisão prática, explique 'ADDRESS TSO'. Para que serve ADDRESS TSO em um exec REXX?",Direciona comandos subsequentes para o ambiente TSO.
exercise,Mainframe,REXX,🖥️,🤖,REXX 081 - ADDRESS ISPEXEC,Qual é o papel de ADDRESS ISPEXEC em automações de painel ou dataset? Responda pensando em automação operacional no z/OS.,"Permite chamar serviços ISPF, como browse, edit, alocação lógica e gestão de painéis."
exercise,Mainframe,REXX,🖥️,🤖,REXX 082 - Análise: EXECIO,Você está escrevendo um exec sobre 'EXECIO'. Como EXECIO ajuda a ler ou gravar datasets em REXX?,EXECIO lê e grava registros de datasets ou filas para stems e vice-versa.
exercise,Mainframe,REXX,🖥️,🤖,REXX 083 - Troubleshooting: SYSDSN,"Durante o diagnóstico de um exec, apareceu o conceito 'SYSDSN'. Como SYSDSN pode ser usado antes de processar um dataset?","Serve para testar se o dataset existe e se está disponível, evitando erro operacional."
exercise,Mainframe,REXX,🖥️,🤖,REXX 084 - Prática guiada: LISTDSI,"Em uma revisão prática, explique 'LISTDSI'. Quando LISTDSI é mais útil do que um teste simples de existência?","Quando é preciso obter atributos do dataset, como organização, LRECL e alocação."
exercise,Mainframe,REXX,🖥️,🤖,REXX 085 - OUTTRAP,Para que serve OUTTRAP em automações operacionais? Responda pensando em automação operacional no z/OS.,Captura a saída textual de comandos em variáveis REXX para posterior análise.
exercise,Mainframe,REXX,🖥️,🤖,REXX 086 - Análise: RC,Você está escrevendo um exec sobre 'RC'. Como o RC deve ser tratado após um comando TSO ou ISPF?,"Deve ser validado imediatamente para decidir continuidade, erro ou tratamento alternativo."
exercise,Mainframe,REXX,🖥️,🤖,REXX 087 - Troubleshooting: SIGNAL e CALL,"Durante o diagnóstico de um exec, apareceu o conceito 'SIGNAL e CALL'. Diferencie o uso de CALL e SIGNAL em controle de fluxo.","CALL invoca rotinas e retorna; SIGNAL desvia o fluxo de forma mais brusca, útil com cuidado."
exercise,Mainframe,REXX,🖥️,🤖,REXX 088 - Prática guiada: PARSE VAR,"Em uma revisão prática, explique 'PARSE VAR'. Quando PARSE VAR é útil no tratamento de saída de comandos?",Quando a saída textual precisa ser quebrada em partes com base em posição ou delimitadores.
exercise,Mainframe,REXX,🖥️,🤖,REXX 089 - UPPER,Por que UPPER pode ser importante em scripts de operação? Responda pensando em automação operacional no z/OS.,Padroniza comparações e evita falhas por diferença entre maiúsculas e minúsculas.
exercise,Mainframe,REXX,🖥️,🤖,REXX 090 - Análise: QUEUED,Você está escrevendo um exec sobre 'QUEUED'. Como filas internas e QUEUED podem aparecer em um script REXX?,REXX permite empilhar linhas em stack/queue e consultar quantas entradas aguardam processamento.
exercise,Mainframe,REXX,🖥️,🤖,REXX 091 - Troubleshooting: TSO ALLOC,"Durante o diagnóstico de um exec, apareceu o conceito 'TSO ALLOC'. Cite um caso prático de ALLOC em REXX.",Alocar dataset temporário ou associar DDNAME antes de chamar utilitário ou EXECIO.
exercise,Mainframe,REXX,🖥️,🤖,REXX 092 - Prática guiada: FREE FI,"Em uma revisão prática, explique 'FREE FI'. Por que liberar alocação é importante após uso de arquivos?","Evita retenções desnecessárias, conflitos de DDNAME e sujeira operacional."
exercise,Mainframe,REXX,🖥️,🤖,REXX 093 - Subrotinas,Como organizar um exec REXX com subrotinas de validação e processamento? Responda pensando em automação operacional no z/OS.,"Separando responsabilidades em labels chamados por CALL, deixando o fluxo principal legível."
exercise,Mainframe,REXX,🖥️,🤖,REXX 094 - Análise: Debug simples,Você está escrevendo um exec sobre 'Debug simples'. Como exibir variáveis de forma controlada durante debug de REXX?,Usando SAY em pontos-chave ou habilitando rastreamento com TRACE.
exercise,Mainframe,REXX,🖥️,🤖,REXX 095 - Troubleshooting: TRACE,"Durante o diagnóstico de um exec, apareceu o conceito 'TRACE'. Quando TRACE é útil e qual o cuidado ao ativá-lo em produção?","Ajuda a seguir a execução passo a passo, mas pode poluir saída e expor detalhes demais."
exercise,Mainframe,REXX,🖥️,🤖,REXX 096 - Prática guiada: ISPF LM services,"Em uma revisão prática, explique 'ISPF LM services'. Em alto nível, para que servem serviços LM do ISPF em REXX?","Gerenciam listas, membros e bibliotecas de forma estruturada dentro do ISPF."
exercise,Mainframe,REXX,🖥️,🤖,REXX 097 - Automação de spool,Como REXX pode apoiar uma rotina operacional de checagem de jobs? Responda pensando em automação operacional no z/OS.,"Executando comandos TSO/SDSF, capturando saídas e gerando alertas ou relatórios."
exercise,Mainframe,REXX,🖥️,🤖,REXX 098 - Análise: Validação de dataset,Você está escrevendo um exec sobre 'Validação de dataset'. Descreva um fluxo simples para validar dataset antes de submitar job.,"Checar existência, atributos mínimos, conteúdo esperado e só então seguir para submit."
exercise,Mainframe,REXX,🖥️,🤖,REXX 099 - Troubleshooting: Leitura de parâmetros,"Durante o diagnóstico de um exec, apareceu o conceito 'Leitura de parâmetros'. Como tratar parâmetros opcionais em um exec REXX?",Lendo argumentos com PARSE ARG e atribuindo defaults quando vierem vazios.
exercise,Mainframe,REXX,🖥️,🤖,REXX 100 - Prática guiada: Integração com lab,"Em uma revisão prática, explique 'Integração com lab'. Em um lab com Zowe e z/OS, que tipo de automação REXX faz sentido?","Validação de datasets, preparo de ambiente, consultas operacionais e apoio a reprocessamento."
