kind,space,subspace,spaceIcon,subspaceIcon,title,prompt,modelAnswer
interview,Mainframe,Dumps,🖥️,🔎,Dumps 011 - Dado inválido,Como um dump pode confirmar hipótese de dado inválido? Responda como em uma entrevista técnica objetiva.,Exibindo o valor real na área de memória usada pela instrução problemática.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 012 - Cenário prático: Limite do dump,"Em um cenário real de operação ou desenvolvimento, Qual limitação comum existe ao analisar apenas SYSOUT sem dump?",Pode faltar contexto detalhado de memória e registradores.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 013 - Troubleshooting: Quando pedir dump,"Durante uma investigação em mainframe, Em que cenário você forçaria geração de dump adicional?","Falha intermitente, sem diagnóstico suficiente no spool normal."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 014 - Conceito central: LE condition,Explique em alto nível: O que significa analisar condição do runtime LE?,Ver mensagens/flags do ambiente Language Environment que explicam a falha.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 015 - Pergunta de recrutador: Abend e dump,Se eu te perguntasse em entrevista: Todo abend exige dump detalhado?,"Não; depende da severidade, recorrência e se o spool já explica claramente a causa."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 016 - Primeiros passos,Quais são os primeiros 3 pontos que você olha em um dump? Responda como em uma entrevista técnica objetiva.,"Código do abend, módulo/offset e conteúdo dos registradores/chamada."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 017 - Cenário prático: Parâmetros,"Em um cenário real de operação ou desenvolvimento, Como validar parâmetros via dump?",Conferindo endereço recebido e bytes da área apontada.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 018 - Troubleshooting: Produção,"Durante uma investigação em mainframe, Qual o cuidado ao solicitar dumps em produção?","Impacto em volume, confidencialidade de dados e custo operacional."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 019 - Conceito central: Documentação,Explique em alto nível: Como você registra análise de dump de forma útil?,"Hipótese, evidência encontrada, módulo/offset, causa provável e ação corretiva."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 020 - Pergunta de recrutador: Root cause,Se eu te perguntasse em entrevista: Como evitar conclusão precipitada ao ler dump?,"Correlacionando dump com log, spool, código e dados do cenário."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 021 - SYSUDUMP,Para que serve SYSUDUMP? Responda como em uma entrevista técnica objetiva.,Gerar dump textual simplificado para análise de falhas em execução.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 022 - Cenário prático: CEEDUMP,"Em um cenário real de operação ou desenvolvimento, O que CEEDUMP costuma acrescentar em aplicações Language Environment?","Informações de runtime, pilha, condição e contexto de chamada."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 023 - Troubleshooting: IPCS,"Durante uma investigação em mainframe, Qual é o papel do IPCS na análise de dumps?",Auxiliar análise estruturada de dumps do sistema com comandos especializados.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 024 - Conceito central: Registro PSW,Explique em alto nível: Por que o PSW é importante em dump?,Ajuda a localizar ponto de execução e condição da CPU no momento da falha.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 025 - Pergunta de recrutador: Registers,Se eu te perguntasse em entrevista: O que você procura nos registradores ao analisar dump?,"Endereços, ponteiros, parâmetros e indícios de corrupção ou valor inesperado."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 026 - Offset,Como offset ajuda a encontrar o ponto exato da falha? Responda como em uma entrevista técnica objetiva.,Permite mapear o deslocamento dentro do módulo/função e correlacionar com listagem.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 027 - Cenário prático: Storage dump,"Em um cenário real de operação ou desenvolvimento, Quando o conteúdo de storage próximo ao ponteiro ajuda?","Quando há suspeita de layout errado, parâmetro inválido ou área sobrescrita."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 028 - Troubleshooting: Call chain,"Durante uma investigação em mainframe, Por que a cadeia de chamadas é importante em um dump?",Mostra o caminho até a falha e ajuda a separar origem de efeito.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 029 - Conceito central: COBOL e dump,Explique em alto nível: Que artefato do compile ajuda a correlacionar dump com fonte COBOL?,A listagem/mapa do compilador com offsets e seções.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 030 - Pergunta de recrutador: Assembler e dump,"Se eu te perguntasse em entrevista: No caso de assembler, o que costuma ser essencial?","Listagem assembler, base registers e deslocamento no momento da falha."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 031 - Dado inválido,Como um dump pode confirmar hipótese de dado inválido? Responda como em uma entrevista técnica objetiva.,Exibindo o valor real na área de memória usada pela instrução problemática.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 032 - Cenário prático: Limite do dump,"Em um cenário real de operação ou desenvolvimento, Qual limitação comum existe ao analisar apenas SYSOUT sem dump?",Pode faltar contexto detalhado de memória e registradores.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 033 - Troubleshooting: Quando pedir dump,"Durante uma investigação em mainframe, Em que cenário você forçaria geração de dump adicional?","Falha intermitente, sem diagnóstico suficiente no spool normal."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 034 - Conceito central: LE condition,Explique em alto nível: O que significa analisar condição do runtime LE?,Ver mensagens/flags do ambiente Language Environment que explicam a falha.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 035 - Pergunta de recrutador: Abend e dump,Se eu te perguntasse em entrevista: Todo abend exige dump detalhado?,"Não; depende da severidade, recorrência e se o spool já explica claramente a causa."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 036 - Primeiros passos,Quais são os primeiros 3 pontos que você olha em um dump? Responda como em uma entrevista técnica objetiva.,"Código do abend, módulo/offset e conteúdo dos registradores/chamada."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 037 - Cenário prático: Parâmetros,"Em um cenário real de operação ou desenvolvimento, Como validar parâmetros via dump?",Conferindo endereço recebido e bytes da área apontada.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 038 - Troubleshooting: Produção,"Durante uma investigação em mainframe, Qual o cuidado ao solicitar dumps em produção?","Impacto em volume, confidencialidade de dados e custo operacional."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 039 - Conceito central: Documentação,Explique em alto nível: Como você registra análise de dump de forma útil?,"Hipótese, evidência encontrada, módulo/offset, causa provável e ação corretiva."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 040 - Pergunta de recrutador: Root cause,Se eu te perguntasse em entrevista: Como evitar conclusão precipitada ao ler dump?,"Correlacionando dump com log, spool, código e dados do cenário."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 041 - SYSUDUMP,Para que serve SYSUDUMP? Responda como em uma entrevista técnica objetiva.,Gerar dump textual simplificado para análise de falhas em execução.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 042 - Cenário prático: CEEDUMP,"Em um cenário real de operação ou desenvolvimento, O que CEEDUMP costuma acrescentar em aplicações Language Environment?","Informações de runtime, pilha, condição e contexto de chamada."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 043 - Troubleshooting: IPCS,"Durante uma investigação em mainframe, Qual é o papel do IPCS na análise de dumps?",Auxiliar análise estruturada de dumps do sistema com comandos especializados.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 044 - Conceito central: Registro PSW,Explique em alto nível: Por que o PSW é importante em dump?,Ajuda a localizar ponto de execução e condição da CPU no momento da falha.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 045 - Pergunta de recrutador: Registers,Se eu te perguntasse em entrevista: O que você procura nos registradores ao analisar dump?,"Endereços, ponteiros, parâmetros e indícios de corrupção ou valor inesperado."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 046 - Offset,Como offset ajuda a encontrar o ponto exato da falha? Responda como em uma entrevista técnica objetiva.,Permite mapear o deslocamento dentro do módulo/função e correlacionar com listagem.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 047 - Cenário prático: Storage dump,"Em um cenário real de operação ou desenvolvimento, Quando o conteúdo de storage próximo ao ponteiro ajuda?","Quando há suspeita de layout errado, parâmetro inválido ou área sobrescrita."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 048 - Troubleshooting: Call chain,"Durante uma investigação em mainframe, Por que a cadeia de chamadas é importante em um dump?",Mostra o caminho até a falha e ajuda a separar origem de efeito.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 049 - Conceito central: COBOL e dump,Explique em alto nível: Que artefato do compile ajuda a correlacionar dump com fonte COBOL?,A listagem/mapa do compilador com offsets e seções.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 050 - Pergunta de recrutador: Assembler e dump,"Se eu te perguntasse em entrevista: No caso de assembler, o que costuma ser essencial?","Listagem assembler, base registers e deslocamento no momento da falha."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 051 - Dado inválido,Como um dump pode confirmar hipótese de dado inválido? Responda como em uma entrevista técnica objetiva.,Exibindo o valor real na área de memória usada pela instrução problemática.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 052 - Cenário prático: Limite do dump,"Em um cenário real de operação ou desenvolvimento, Qual limitação comum existe ao analisar apenas SYSOUT sem dump?",Pode faltar contexto detalhado de memória e registradores.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 053 - Troubleshooting: Quando pedir dump,"Durante uma investigação em mainframe, Em que cenário você forçaria geração de dump adicional?","Falha intermitente, sem diagnóstico suficiente no spool normal."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 054 - Conceito central: LE condition,Explique em alto nível: O que significa analisar condição do runtime LE?,Ver mensagens/flags do ambiente Language Environment que explicam a falha.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 055 - Pergunta de recrutador: Abend e dump,Se eu te perguntasse em entrevista: Todo abend exige dump detalhado?,"Não; depende da severidade, recorrência e se o spool já explica claramente a causa."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 056 - Primeiros passos,Quais são os primeiros 3 pontos que você olha em um dump? Responda como em uma entrevista técnica objetiva.,"Código do abend, módulo/offset e conteúdo dos registradores/chamada."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 057 - Cenário prático: Parâmetros,"Em um cenário real de operação ou desenvolvimento, Como validar parâmetros via dump?",Conferindo endereço recebido e bytes da área apontada.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 058 - Troubleshooting: Produção,"Durante uma investigação em mainframe, Qual o cuidado ao solicitar dumps em produção?","Impacto em volume, confidencialidade de dados e custo operacional."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 059 - Conceito central: Documentação,Explique em alto nível: Como você registra análise de dump de forma útil?,"Hipótese, evidência encontrada, módulo/offset, causa provável e ação corretiva."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 060 - Pergunta de recrutador: Root cause,Se eu te perguntasse em entrevista: Como evitar conclusão precipitada ao ler dump?,"Correlacionando dump com log, spool, código e dados do cenário."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 061 - SYSUDUMP,Para que serve SYSUDUMP? Responda como em uma entrevista técnica objetiva.,Gerar dump textual simplificado para análise de falhas em execução.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 062 - Cenário prático: CEEDUMP,"Em um cenário real de operação ou desenvolvimento, O que CEEDUMP costuma acrescentar em aplicações Language Environment?","Informações de runtime, pilha, condição e contexto de chamada."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 063 - Troubleshooting: IPCS,"Durante uma investigação em mainframe, Qual é o papel do IPCS na análise de dumps?",Auxiliar análise estruturada de dumps do sistema com comandos especializados.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 064 - Conceito central: Registro PSW,Explique em alto nível: Por que o PSW é importante em dump?,Ajuda a localizar ponto de execução e condição da CPU no momento da falha.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 065 - Pergunta de recrutador: Registers,Se eu te perguntasse em entrevista: O que você procura nos registradores ao analisar dump?,"Endereços, ponteiros, parâmetros e indícios de corrupção ou valor inesperado."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 066 - Offset,Como offset ajuda a encontrar o ponto exato da falha? Responda como em uma entrevista técnica objetiva.,Permite mapear o deslocamento dentro do módulo/função e correlacionar com listagem.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 067 - Cenário prático: Storage dump,"Em um cenário real de operação ou desenvolvimento, Quando o conteúdo de storage próximo ao ponteiro ajuda?","Quando há suspeita de layout errado, parâmetro inválido ou área sobrescrita."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 068 - Troubleshooting: Call chain,"Durante uma investigação em mainframe, Por que a cadeia de chamadas é importante em um dump?",Mostra o caminho até a falha e ajuda a separar origem de efeito.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 069 - Conceito central: COBOL e dump,Explique em alto nível: Que artefato do compile ajuda a correlacionar dump com fonte COBOL?,A listagem/mapa do compilador com offsets e seções.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 070 - Pergunta de recrutador: Assembler e dump,"Se eu te perguntasse em entrevista: No caso de assembler, o que costuma ser essencial?","Listagem assembler, base registers e deslocamento no momento da falha."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 071 - Dado inválido,Como um dump pode confirmar hipótese de dado inválido? Responda como em uma entrevista técnica objetiva.,Exibindo o valor real na área de memória usada pela instrução problemática.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 072 - Cenário prático: Limite do dump,"Em um cenário real de operação ou desenvolvimento, Qual limitação comum existe ao analisar apenas SYSOUT sem dump?",Pode faltar contexto detalhado de memória e registradores.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 073 - Troubleshooting: Quando pedir dump,"Durante uma investigação em mainframe, Em que cenário você forçaria geração de dump adicional?","Falha intermitente, sem diagnóstico suficiente no spool normal."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 074 - Conceito central: LE condition,Explique em alto nível: O que significa analisar condição do runtime LE?,Ver mensagens/flags do ambiente Language Environment que explicam a falha.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 075 - Pergunta de recrutador: Abend e dump,Se eu te perguntasse em entrevista: Todo abend exige dump detalhado?,"Não; depende da severidade, recorrência e se o spool já explica claramente a causa."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 076 - Primeiros passos,Quais são os primeiros 3 pontos que você olha em um dump? Responda como em uma entrevista técnica objetiva.,"Código do abend, módulo/offset e conteúdo dos registradores/chamada."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 077 - Cenário prático: Parâmetros,"Em um cenário real de operação ou desenvolvimento, Como validar parâmetros via dump?",Conferindo endereço recebido e bytes da área apontada.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 078 - Troubleshooting: Produção,"Durante uma investigação em mainframe, Qual o cuidado ao solicitar dumps em produção?","Impacto em volume, confidencialidade de dados e custo operacional."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 079 - Conceito central: Documentação,Explique em alto nível: Como você registra análise de dump de forma útil?,"Hipótese, evidência encontrada, módulo/offset, causa provável e ação corretiva."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 080 - Pergunta de recrutador: Root cause,Se eu te perguntasse em entrevista: Como evitar conclusão precipitada ao ler dump?,"Correlacionando dump com log, spool, código e dados do cenário."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 081 - SYSUDUMP,Para que serve SYSUDUMP? Responda como em uma entrevista técnica objetiva.,Gerar dump textual simplificado para análise de falhas em execução.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 082 - Cenário prático: CEEDUMP,"Em um cenário real de operação ou desenvolvimento, O que CEEDUMP costuma acrescentar em aplicações Language Environment?","Informações de runtime, pilha, condição e contexto de chamada."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 083 - Troubleshooting: IPCS,"Durante uma investigação em mainframe, Qual é o papel do IPCS na análise de dumps?",Auxiliar análise estruturada de dumps do sistema com comandos especializados.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 084 - Conceito central: Registro PSW,Explique em alto nível: Por que o PSW é importante em dump?,Ajuda a localizar ponto de execução e condição da CPU no momento da falha.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 085 - Pergunta de recrutador: Registers,Se eu te perguntasse em entrevista: O que você procura nos registradores ao analisar dump?,"Endereços, ponteiros, parâmetros e indícios de corrupção ou valor inesperado."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 086 - Offset,Como offset ajuda a encontrar o ponto exato da falha? Responda como em uma entrevista técnica objetiva.,Permite mapear o deslocamento dentro do módulo/função e correlacionar com listagem.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 087 - Cenário prático: Storage dump,"Em um cenário real de operação ou desenvolvimento, Quando o conteúdo de storage próximo ao ponteiro ajuda?","Quando há suspeita de layout errado, parâmetro inválido ou área sobrescrita."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 088 - Troubleshooting: Call chain,"Durante uma investigação em mainframe, Por que a cadeia de chamadas é importante em um dump?",Mostra o caminho até a falha e ajuda a separar origem de efeito.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 089 - Conceito central: COBOL e dump,Explique em alto nível: Que artefato do compile ajuda a correlacionar dump com fonte COBOL?,A listagem/mapa do compilador com offsets e seções.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 090 - Pergunta de recrutador: Assembler e dump,"Se eu te perguntasse em entrevista: No caso de assembler, o que costuma ser essencial?","Listagem assembler, base registers e deslocamento no momento da falha."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 091 - Dado inválido,Como um dump pode confirmar hipótese de dado inválido? Responda como em uma entrevista técnica objetiva.,Exibindo o valor real na área de memória usada pela instrução problemática.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 092 - Cenário prático: Limite do dump,"Em um cenário real de operação ou desenvolvimento, Qual limitação comum existe ao analisar apenas SYSOUT sem dump?",Pode faltar contexto detalhado de memória e registradores.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 093 - Troubleshooting: Quando pedir dump,"Durante uma investigação em mainframe, Em que cenário você forçaria geração de dump adicional?","Falha intermitente, sem diagnóstico suficiente no spool normal."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 094 - Conceito central: LE condition,Explique em alto nível: O que significa analisar condição do runtime LE?,Ver mensagens/flags do ambiente Language Environment que explicam a falha.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 095 - Pergunta de recrutador: Abend e dump,Se eu te perguntasse em entrevista: Todo abend exige dump detalhado?,"Não; depende da severidade, recorrência e se o spool já explica claramente a causa."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 096 - Primeiros passos,Quais são os primeiros 3 pontos que você olha em um dump? Responda como em uma entrevista técnica objetiva.,"Código do abend, módulo/offset e conteúdo dos registradores/chamada."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 097 - Cenário prático: Parâmetros,"Em um cenário real de operação ou desenvolvimento, Como validar parâmetros via dump?",Conferindo endereço recebido e bytes da área apontada.
interview,Mainframe,Dumps,🖥️,🔎,Dumps 098 - Troubleshooting: Produção,"Durante uma investigação em mainframe, Qual o cuidado ao solicitar dumps em produção?","Impacto em volume, confidencialidade de dados e custo operacional."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 099 - Conceito central: Documentação,Explique em alto nível: Como você registra análise de dump de forma útil?,"Hipótese, evidência encontrada, módulo/offset, causa provável e ação corretiva."
interview,Mainframe,Dumps,🖥️,🔎,Dumps 100 - Pergunta de recrutador: Root cause,Se eu te perguntasse em entrevista: Como evitar conclusão precipitada ao ler dump?,"Correlacionando dump com log, spool, código e dados do cenário."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 001 - PS,O que caracteriza um dataset PS? Responda como em uma entrevista técnica objetiva.,"Arquivo sequencial simples, sem membros, acessado como fluxo linear."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 002 - Cenário prático: PDS,"Em um cenário real de operação ou desenvolvimento, O que é um PDS e onde ele aparece no dia a dia?","Biblioteca particionada com membros, comum para JCL, fontes e procedimentos."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 003 - Troubleshooting: PDSE,"Durante uma investigação em mainframe, Qual a diferença prática entre PDS e PDSE?","PDSE melhora gestão interna, reduz necessidade de compress e tem recursos adicionais."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 004 - Conceito central: RECFM,Explique em alto nível: Por que RECFM é crítico?,Define formato lógico/físico do registro e precisa ser compatível com o programa/utilitário.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 005 - Pergunta de recrutador: LRECL,Se eu te perguntasse em entrevista: Como LRECL incorreto afeta um processamento?,"Pode truncar, falhar abertura ou causar leitura incorreta dos registros."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 006 - BLKSIZE,O que BLKSIZE influencia? Responda como em uma entrevista técnica objetiva.,Empacotamento físico e eficiência de I/O.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 007 - Cenário prático: DISP=SHR,"Em um cenário real de operação ou desenvolvimento, Quando DISP=SHR faz sentido?",Leitura compartilhada ou acesso permitido sem exclusividade.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 008 - Troubleshooting: DISP=OLD,"Durante uma investigação em mainframe, Quando OLD é mais adequado do que SHR?",Quando o step precisa exclusividade de acesso.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 009 - Conceito central: DISP=MOD,Explique em alto nível: Para que MOD é usado?,"Acrescentar dados ao final de dataset existente ou criar se inexistente, conforme contexto."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 010 - Pergunta de recrutador: Catalogação,Se eu te perguntasse em entrevista: O que significa um dataset estar catalogado?,Haver entrada em catálogo que permite localizar o dataset sem volume explícito.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 011 - HLQ,Qual o valor do HLQ em convenções corporativas? Responda como em uma entrevista técnica objetiva.,Organização por dono/sistema/projeto e governança de nomenclatura.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 012 - Cenário prático: SPACE,"Em um cenário real de operação ou desenvolvimento, O que você considera ao definir SPACE?","Volume estimado, crescimento, unidades e quantidade de extensões."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 013 - Troubleshooting: UNIT/VOL,"Durante uma investigação em mainframe, Quando UNIT ou VOLSER entram em discussão?",Ambientes sem SMS ou necessidades específicas de alocação física.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 014 - Conceito central: SMS,Explique em alto nível: O que o SMS muda na gestão de datasets?,"Automatiza classes de armazenamento, dados e gerenciamento."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 015 - Pergunta de recrutador: DSORG,Se eu te perguntasse em entrevista: Qual a utilidade de entender DSORG?,Indica a organização do dataset e orienta ferramentas/programas adequados.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 016 - Compress,Por que PDS pode precisar de compress? Responda como em uma entrevista técnica objetiva.,Para recuperar espaço e reorganizar membros apagados/inativos.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 017 - Cenário prático: Membro,"Em um cenário real de operação ou desenvolvimento, O que diferencia dataset e membro?",Dataset é a biblioteca/arquivo; membro é uma entrada dentro de PDS/PDSE.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 018 - Troubleshooting: Migrado,"Durante uma investigação em mainframe, O que significa dataset migrado em alguns ambientes?","Foi movido para mídia/nível secundário, exigindo recall no acesso."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 019 - Conceito central: Rename/Delete,Explique em alto nível: Quais cuidados você toma ao renomear ou deletar dataset?,"Dependências, catálogos, jobs consumidores e impacto operacional."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 020 - Pergunta de recrutador: Padrão de nomes,Se eu te perguntasse em entrevista: Por que padronização de nomes é importante?,"Facilita operação, rastreabilidade e separação entre ambientes."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 021 - PS,O que caracteriza um dataset PS? Responda como em uma entrevista técnica objetiva.,"Arquivo sequencial simples, sem membros, acessado como fluxo linear."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 022 - Cenário prático: PDS,"Em um cenário real de operação ou desenvolvimento, O que é um PDS e onde ele aparece no dia a dia?","Biblioteca particionada com membros, comum para JCL, fontes e procedimentos."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 023 - Troubleshooting: PDSE,"Durante uma investigação em mainframe, Qual a diferença prática entre PDS e PDSE?","PDSE melhora gestão interna, reduz necessidade de compress e tem recursos adicionais."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 024 - Conceito central: RECFM,Explique em alto nível: Por que RECFM é crítico?,Define formato lógico/físico do registro e precisa ser compatível com o programa/utilitário.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 025 - Pergunta de recrutador: LRECL,Se eu te perguntasse em entrevista: Como LRECL incorreto afeta um processamento?,"Pode truncar, falhar abertura ou causar leitura incorreta dos registros."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 026 - BLKSIZE,O que BLKSIZE influencia? Responda como em uma entrevista técnica objetiva.,Empacotamento físico e eficiência de I/O.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 027 - Cenário prático: DISP=SHR,"Em um cenário real de operação ou desenvolvimento, Quando DISP=SHR faz sentido?",Leitura compartilhada ou acesso permitido sem exclusividade.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 028 - Troubleshooting: DISP=OLD,"Durante uma investigação em mainframe, Quando OLD é mais adequado do que SHR?",Quando o step precisa exclusividade de acesso.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 029 - Conceito central: DISP=MOD,Explique em alto nível: Para que MOD é usado?,"Acrescentar dados ao final de dataset existente ou criar se inexistente, conforme contexto."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 030 - Pergunta de recrutador: Catalogação,Se eu te perguntasse em entrevista: O que significa um dataset estar catalogado?,Haver entrada em catálogo que permite localizar o dataset sem volume explícito.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 031 - HLQ,Qual o valor do HLQ em convenções corporativas? Responda como em uma entrevista técnica objetiva.,Organização por dono/sistema/projeto e governança de nomenclatura.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 032 - Cenário prático: SPACE,"Em um cenário real de operação ou desenvolvimento, O que você considera ao definir SPACE?","Volume estimado, crescimento, unidades e quantidade de extensões."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 033 - Troubleshooting: UNIT/VOL,"Durante uma investigação em mainframe, Quando UNIT ou VOLSER entram em discussão?",Ambientes sem SMS ou necessidades específicas de alocação física.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 034 - Conceito central: SMS,Explique em alto nível: O que o SMS muda na gestão de datasets?,"Automatiza classes de armazenamento, dados e gerenciamento."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 035 - Pergunta de recrutador: DSORG,Se eu te perguntasse em entrevista: Qual a utilidade de entender DSORG?,Indica a organização do dataset e orienta ferramentas/programas adequados.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 036 - Compress,Por que PDS pode precisar de compress? Responda como em uma entrevista técnica objetiva.,Para recuperar espaço e reorganizar membros apagados/inativos.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 037 - Cenário prático: Membro,"Em um cenário real de operação ou desenvolvimento, O que diferencia dataset e membro?",Dataset é a biblioteca/arquivo; membro é uma entrada dentro de PDS/PDSE.
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 038 - Troubleshooting: Migrado,"Durante uma investigação em mainframe, O que significa dataset migrado em alguns ambientes?","Foi movido para mídia/nível secundário, exigindo recall no acesso."
interview,Mainframe,Datasets,🖥️,🗂️,Datasets 039 - Conceito central: Rename/Delete,Explique em alto nível: Quais cuidados você toma ao renomear ou deletar dataset?,"Dependências, catálogos, jobs consumidores e impacto operacional."
